#{"t_start": 1764713411.3056993, "env_id": "BreakoutNoFrameskip-v4"}
r,l,t
75.0,6790,5216.342598
40.0,4152,5224.488065
45.0,5229,5234.492985
20.0,2971,5240.129515
50.0,5499,5250.812284
26.0,3724,5258.032153
121.0,6622,5271.023284
33.0,4011,5278.790235
74.0,6127,5290.596456
46.0,4510,5299.670026
44.0,4735,5309.125776
37.0,3031,5314.973415
55.0,5429,5325.472125
38.0,4246,5333.527635
66.0,5559,5344.495967
74.0,4534,5353.366379
26.0,3862,5360.955809
52.0,5141,5371.087096
5.0,1149,5373.214617
26.0,3410,5379.852598
8.0,1526,5382.789216
26.0,3012,5388.798764
58.0,4624,5397.846265
23.0,2820,5403.261131
42.0,3919,5410.877698
86.0,6020,5422.824752
94.0,5734,5434.264585
61.0,5116,5444.49798
64.0,5208,5454.73246
30.0,3879,5462.242635
36.0,3795,5469.625696
19.0,2335,5474.161977
18.0,2700,5479.888391
59.0,4651,5524.633036
87.0,5845,5536.473176
50.0,5017,5546.642761
45.0,4512,5555.768825
111.0,6876,5569.723143
55.0,4813,5579.380608
82.0,6301,5592.107256
34.0,3508,5599.243367
44.0,4875,5609.227181
55.0,5128,5619.624725
43.0,4425,5628.759828
32.0,4359,5637.668644
112.0,6330,5650.405418
36.0,4355,5659.158904
84.0,6781,5672.915887
50.0,4731,5682.385559
43.0,4143,5690.640818
41.0,4948,5700.735178
76.0,5924,5713.062571
128.0,5757,5725.165381
127.0,6458,5738.281908
58.0,4999,5748.414516
93.0,5935,5760.476233
68.0,5481,5771.510686
97.0,7177,5786.192227
5.0,1225,5788.673561
43.0,5217,5799.167772
43.0,4358,5807.937478
39.0,5117,5818.337733
85.0,6253,5830.966812
38.0,3988,5839.024659
41.0,4688,5848.452096
82.0,5750,5860.069798
72.0,5375,5870.79518
43.0,4876,5880.703263
32.0,3599,5887.900325
64.0,5414,5898.543856
53.0,4788,5907.888701
72.0,5523,5918.867068
49.0,4977,5929.095112
64.0,4616,5963.529499
40.0,4839,5973.680151
60.0,4816,5983.535343
73.0,5134,5994.137542
94.0,6436,6007.790688
62.0,5771,6019.807061
55.0,5625,6031.05774
34.0,3637,6038.216379
36.0,4357,6046.908492
50.0,4615,6055.980882
53.0,4548,6065.095677
72.0,5488,6076.178136
122.0,6809,6089.792671
39.0,4563,6098.796606
154.0,6808,6112.185846
32.0,3634,6119.33438
43.0,4729,6128.700915
96.0,6846,6142.152176
63.0,4549,6151.152571
83.0,5769,6162.539759
52.0,5135,6172.782634
79.0,5901,6184.468775
80.0,5643,6195.600425
59.0,5244,6205.825276
125.0,7298,6220.032457
11.0,2110,6224.112292
20.0,2924,6229.883998
61.0,5137,6240.017445
35.0,3304,6246.336039
111.0,6083,6258.188624
50.0,5057,6268.014723
61.0,4931,6277.730674
86.0,6862,6291.017349
18.0,3007,6296.767936
49.0,5199,6306.899698
72.0,5534,6317.513795
64.0,5453,6328.013128
48.0,4619,6336.928653
41.0,4635,6345.956282
75.0,5742,6357.296562
75.0,5475,6402.027434
23.0,2910,6407.559889
185.0,7007,6421.143472
47.0,3461,6427.837087
44.0,5437,6438.338152
62.0,4320,6446.639083
39.0,3351,6452.989877
41.0,4204,6461.071986
86.0,5601,6471.754268
79.0,6565,6484.286458
64.0,5951,6495.773122
74.0,5924,6507.162416
54.0,4995,6516.754246
54.0,3884,6524.096962
29.0,3074,6529.879865
66.0,6673,6543.004589
73.0,5300,6553.123557
64.0,5380,6563.486628
57.0,5037,6573.151982
70.0,6153,6585.186169
62.0,5578,6595.876755
52.0,4124,6603.73429
73.0,6032,6615.292868
72.0,4915,6624.699595
52.0,4317,6632.955339
85.0,5883,6644.32979
65.0,6018,6656.043304
55.0,5259,6666.140079
73.0,6072,6677.872915
76.0,5438,6688.359485
121.0,7324,6702.379068
69.0,5209,6712.429508
120.0,6386,6724.890933
50.0,4710,6733.896658
33.0,3697,6741.074479
93.0,6633,6754.076693
81.0,4870,6763.411105
87.0,5118,6773.233197
99.0,6557,6813.655803
77.0,5470,6824.23355
36.0,3809,6831.496432
82.0,5575,6842.21681
73.0,5295,6852.537991
70.0,6316,6864.922685
64.0,4690,6873.934177
56.0,5724,6884.958619
57.0,5442,6895.428743
48.0,5350,6905.777344
79.0,5856,6917.122446
32.0,3666,6924.174677
74.0,6004,6935.628954
63.0,5244,6945.68758
23.0,3805,6952.901947
55.0,5295,6963.038348
74.0,5378,6973.33685
77.0,6001,6984.948148
89.0,5680,6995.880131
40.0,4806,7005.039035
80.0,6419,7017.353136
106.0,6616,7030.120161
56.0,5599,7040.792462
94.0,6513,7053.497314
40.0,4027,7061.297937
64.0,5343,7071.638965
142.0,7107,7085.666252
42.0,3700,7092.735893
73.0,5931,7104.327336
14.0,2064,7108.26762
70.0,6145,7120.341023
11.0,2142,7124.3946
84.0,5432,7134.859539
72.0,6471,7147.47787
25.0,3155,7153.416449
123.0,4774,7162.772742
16.0,2778,7168.136863
65.0,5686,7179.191153
91.0,6723,7192.08907
56.0,5181,7201.977609
70.0,6319,7247.841009
86.0,5939,7259.07393
78.0,6081,7270.781731
110.0,6614,7283.444329
127.0,6593,7296.137894
80.0,5780,7307.32584
147.0,7430,7321.723441
59.0,4697,7330.724232
21.0,3192,7336.754307
53.0,5234,7346.842589
26.0,3269,7353.117619
73.0,5914,7364.746125
108.0,5964,7376.255737
75.0,5300,7386.601554
116.0,6808,7399.939323
30.0,3416,7406.706741
82.0,6561,7419.345667
92.0,6167,7431.452871
91.0,6032,7443.21084
83.0,6034,7454.89628
90.0,6035,7466.638075
105.0,6440,7479.303618
41.0,4799,7488.785427
66.0,5992,7500.260458
75.0,6643,7512.980764
25.0,3725,7520.179354
102.0,6342,7532.338181
82.0,5965,7543.881387
54.0,5159,7553.953324
72.0,5740,7565.209155
65.0,4825,7574.49873
89.0,6433,7587.104528
90.0,5356,7597.753273
95.0,6273,7610.416403
61.0,5852,7622.197673
42.0,3910,7629.908459
85.0,5294,7666.685423
109.0,5762,7678.074646
95.0,6460,7690.937882
103.0,6650,7704.275404
84.0,6092,7717.140088
67.0,5356,7728.687998
56.0,4816,7738.704847
137.0,6811,7752.70299
106.0,6967,7766.956953
155.0,7635,7782.815268
54.0,3744,7790.600432
85.0,5633,7802.011169
70.0,4030,7810.09289
89.0,6553,7823.372475
97.0,6482,7836.713063
115.0,7271,7851.358413
90.0,5772,7863.201987
50.0,4300,7871.966549
89.0,5467,7883.056857
113.0,6276,7895.908518
28.0,4584,7905.111563
108.0,6064,7917.398959
123.0,7293,7932.398188
37.0,4098,7940.728812
126.0,6527,7953.925267
125.0,6553,7967.106569
50.0,4508,7976.093356
107.0,6102,7988.330091
45.0,4563,7997.573336
55.0,4372,8006.119992
61.0,5313,8017.31682
39.0,4175,8025.684725
52.0,4814,8035.804936
264.0,7391,8051.285557
31.0,3327,8058.22643
76.0,4978,8068.599092
81.0,4906,8116.102805
303.0,8509,8133.912351
62.0,5368,8145.271043
70.0,5971,8158.059607
113.0,6974,8172.85885
40.0,4114,8181.48014
39.0,3921,8189.944746
39.0,3719,8197.977053
28.0,4042,8206.996554
65.0,5283,8218.870675
70.0,5732,8231.776898
23.0,3323,8239.154955
151.0,6754,8254.107215
117.0,6171,8267.860161
80.0,5392,8279.631896
92.0,5658,8292.093107
107.0,5862,8305.13061
90.0,5941,8318.428583
70.0,5132,8329.566239
154.0,6162,8343.049901
53.0,5070,8353.96015
83.0,6217,8367.349242
134.0,5594,8379.400789
147.0,7224,8395.163864
121.0,5881,8408.053299
156.0,6328,8421.556452
158.0,6682,8435.682043
17.0,2795,8441.436783
101.0,6113,8454.403774
145.0,7863,8470.894284
95.0,6313,8484.620113
106.0,5735,8497.22002
92.0,6145,8510.364097
56.0,4571,8520.308097
100.0,5182,8531.246207
101.0,6434,8577.995816
104.0,6679,8592.057914
264.0,8199,8609.533686
234.0,6288,8623.022843
129.0,7176,8638.549077
80.0,6196,8651.665522
51.0,5154,8662.793823
295.0,5397,8674.404324
120.0,7640,8690.488517
92.0,6091,8703.358249
124.0,6905,8718.0526
47.0,4266,8727.347751
156.0,7478,8743.521656
88.0,6415,8757.040503
72.0,5923,8769.36657
82.0,6835,8783.65053
64.0,5260,8794.652169
92.0,6186,8807.605496
120.0,6252,8820.528638
91.0,6093,8833.012973
119.0,6253,8845.896541
75.0,5277,8856.678981
99.0,6756,8870.735685
89.0,4912,8880.891836
70.0,5349,8891.884117
100.0,4985,8902.358122
76.0,5652,8914.201906
127.0,6462,8927.65338
93.0,5578,8939.345649
112.0,5478,8950.665928
130.0,7221,8965.648281
55.0,4773,8975.417647
88.0,5162,8985.867747
144.0,5722,8997.750298
150.0,6227,9042.628292
234.0,7309,9058.030362
124.0,5623,9069.565804
152.0,6959,9084.160865
145.0,7359,9099.43502
88.0,6029,9112.120798
54.0,5072,9122.538538
124.0,6474,9135.828402
123.0,5473,9147.12952
288.0,5608,9158.644638
86.0,4945,9168.799154
81.0,6815,9182.912892
64.0,5149,9193.556933
112.0,5983,9206.001803
200.0,6632,9219.647989
223.0,7480,9235.150783
190.0,7080,9249.756122
90.0,6313,9263.09603
108.0,5184,9273.837263
236.0,6894,9287.944828
176.0,6793,9301.867569
59.0,5584,9313.237391
333.0,8453,9330.581753
137.0,6738,9344.767823
249.0,5895,9356.850337
151.0,6946,9371.068811
88.0,5802,9383.035393
210.0,6811,9397.056623
181.0,6211,9410.021954
104.0,5816,9422.05911
93.0,6570,9435.680682
166.0,5683,9447.442953
147.0,6720,9484.54991
109.0,6508,9497.80429
237.0,6061,9510.376997
180.0,6827,9524.553463
130.0,5855,9536.608879
255.0,6331,9549.537238
239.0,6937,9564.105731
281.0,6485,9577.506673
35.0,3667,9585.050873
243.0,7147,9599.866545
208.0,6770,9613.891369
47.0,4468,9623.174012
100.0,5531,9634.7061
106.0,6220,9647.816424
241.0,6662,9661.783346
258.0,6509,9675.354466
209.0,7195,9690.240752
191.0,6856,9704.537448
269.0,5563,9716.11004
76.0,5496,9727.44154
145.0,3877,9735.437908
202.0,6301,9748.639723
222.0,6195,9761.487998
77.0,6352,9774.674477
266.0,7681,9790.482208
235.0,5611,9802.012468
200.0,4948,9812.170491
132.0,6216,9824.93687
224.0,5476,9836.175813
99.0,4949,9846.266038
199.0,5660,9857.894554
20.0,2723,9863.500074
222.0,5426,9874.618045
158.0,7240,9889.3685
67.0,4952,9933.804495
37.0,4253,9942.362063
187.0,7346,9957.41535
93.0,6399,9970.325884
186.0,6311,9982.88452
236.0,7514,9998.146974
72.0,4560,10007.413987
115.0,4691,10017.111779
141.0,4630,10026.592195
178.0,7772,10042.954785
118.0,3956,10051.074203
142.0,7405,10066.392218
87.0,5029,10076.872551
295.0,8390,10094.195055
191.0,7142,10108.820866
107.0,6223,10121.37648
294.0,7281,10136.065046
242.0,6532,10149.280297
112.0,5497,10160.409347
86.0,5711,10172.010443
176.0,5591,10183.288572
93.0,6413,10196.316777
169.0,5648,10207.621175
91.0,4790,10217.238988
142.0,6948,10231.204325
109.0,6059,10243.340604
190.0,7582,10258.576038
257.0,6309,10271.342204
255.0,7808,10287.102215
91.0,5844,10298.922177
217.0,7303,10313.638464
104.0,5269,10324.112784
228.0,7301,10338.519466
129.0,7172,10383.453315
206.0,6589,10396.783094
292.0,7698,10412.251561
123.0,5938,10424.154565
158.0,7064,10438.472129
284.0,7668,10453.799117
327.0,6633,10467.035791
259.0,5310,10477.69015
221.0,7631,10493.018379
299.0,7810,10508.713422
229.0,7553,10524.092458
321.0,6088,10536.338388
316.0,6539,10549.494041
217.0,6724,10563.040108
196.0,6686,10576.538011
136.0,7014,10590.845136
332.0,5587,10601.9734
143.0,6881,10615.883675
77.0,4800,10625.411226
103.0,4916,10634.988145
40.0,4088,10643.213955
215.0,5189,10653.431634
323.0,7835,10669.08683
289.0,7964,10685.075817
311.0,6524,10698.134222
106.0,5775,10709.738679
171.0,6082,10721.954805
263.0,5939,10733.846723
134.0,7089,10747.963155
159.0,5882,10759.636421
191.0,7861,10775.850893
