#{"t_start": 1764713411.3908095, "env_id": "BreakoutNoFrameskip-v4"}
r,l,t
35.0,4246,5319.092714
83.0,5814,5330.383762
9.0,1836,5333.878843
62.0,5426,5344.583763
94.0,6538,5357.496236
61.0,5889,5369.109795
83.0,5509,5379.89457
67.0,5505,5390.874898
54.0,4888,5400.456869
29.0,3500,5407.242344
90.0,5946,5418.943648
77.0,4990,5428.88412
58.0,5102,5438.981132
55.0,5187,5449.369134
31.0,3509,5456.161493
50.0,4736,5465.44793
81.0,5788,5477.080698
54.0,5931,5524.615447
70.0,5713,5536.133956
20.0,2966,5542.11545
69.0,5794,5553.890692
75.0,5968,5565.9904
38.0,4060,5574.116935
61.0,5818,5585.915219
78.0,4464,5594.845673
97.0,5440,5605.951436
77.0,5702,5617.631762
83.0,4920,5627.717796
37.0,4067,5635.981367
113.0,6401,5648.936388
25.0,3281,5655.485485
93.0,6962,5669.579971
96.0,6102,5681.862201
103.0,6286,5694.506513
41.0,4765,5704.457586
70.0,4232,5713.089032
40.0,3967,5721.537038
95.0,6417,5734.606726
41.0,4258,5743.14295
60.0,5017,5753.327109
60.0,5254,5763.995349
23.0,3418,5770.755353
20.0,2862,5776.520837
94.0,6075,5789.017492
39.0,4511,5798.074953
74.0,5178,5808.590841
61.0,5389,5819.526244
77.0,5077,5829.726888
54.0,4081,5837.999379
55.0,5449,5848.988091
64.0,5790,5860.689085
65.0,4726,5870.083058
38.0,4949,5880.181225
65.0,5443,5891.081761
34.0,3541,5897.978542
102.0,6629,5911.063906
38.0,3943,5918.892211
55.0,5007,5929.1301
78.0,5301,5965.14202
65.0,4729,5975.042933
114.0,6595,5988.494002
59.0,4980,5999.213467
82.0,6665,6012.819772
93.0,6723,6026.747277
96.0,6372,6039.405884
57.0,4746,6048.920542
35.0,3397,6055.506191
92.0,5986,6067.493221
83.0,7039,6081.753276
108.0,6673,6095.0477
52.0,4567,6103.893939
70.0,6149,6116.046665
49.0,5023,6125.991503
30.0,2763,6131.389353
46.0,4743,6140.62013
103.0,7137,6154.910932
83.0,6097,6166.888682
88.0,6269,6179.449126
82.0,5286,6189.842932
26.0,3129,6195.936365
34.0,4493,6204.653494
32.0,3685,6211.747512
64.0,4910,6221.244569
47.0,4935,6231.045676
69.0,5397,6241.679632
41.0,4051,6249.489785
88.0,5854,6260.920141
39.0,3798,6268.322916
34.0,4113,6276.411972
40.0,3779,6283.609983
75.0,5682,6294.732575
86.0,6196,6306.793157
48.0,4935,6316.215999
80.0,6004,6327.822668
49.0,4335,6336.207419
94.0,6685,6349.345963
22.0,3045,6355.232869
84.0,4653,6398.543385
45.0,4335,6406.779121
43.0,4998,6416.374185
101.0,5211,6426.528632
112.0,6917,6439.901662
52.0,3901,6447.402851
43.0,4231,6455.532701
94.0,7450,6469.839952
73.0,5695,6480.696398
75.0,5678,6491.574214
63.0,4800,6500.875366
49.0,5361,6511.111786
105.0,6528,6523.63621
54.0,4954,6533.247991
61.0,4138,6541.298847
124.0,6726,6554.208735
83.0,6084,6566.013481
54.0,4930,6575.463334
71.0,4559,6584.261903
37.0,3800,6591.547331
64.0,5464,6602.044163
138.0,7509,6616.426096
102.0,6612,6629.157052
52.0,4410,6637.609009
64.0,5818,6648.90299
61.0,5474,6659.489865
52.0,5222,6669.503551
52.0,4818,6678.859548
53.0,5254,6689.007248
73.0,5098,6698.75523
83.0,5856,6710.072653
69.0,5724,6721.15665
100.0,6463,6733.616723
54.0,4632,6742.635066
73.0,4913,6752.249563
14.0,2587,6757.312943
81.0,6185,6769.142673
49.0,4686,6778.136803
29.0,3025,6811.556284
80.0,6181,6823.572627
50.0,4926,6832.983276
80.0,5515,6843.628305
67.0,5501,6854.397712
23.0,2892,6860.077385
59.0,5411,6870.605121
93.0,4780,6879.738315
76.0,6025,6891.311424
117.0,6870,6904.599362
65.0,5523,6915.190504
43.0,5552,6925.966938
90.0,6583,6938.593274
85.0,5114,6948.398196
85.0,6466,6960.797831
69.0,5595,6971.524768
88.0,5988,6983.028757
100.0,6399,6995.356802
43.0,4892,7004.668457
93.0,6433,7016.972695
86.0,7378,7031.171047
70.0,5698,7042.089001
26.0,3545,7049.029551
276.0,5443,7059.563389
89.0,6556,7072.305254
74.0,5776,7083.685698
61.0,5010,7093.429572
64.0,6619,7106.425384
50.0,4913,7116.122586
86.0,5583,7126.880273
173.0,7548,7141.528221
112.0,7125,7155.353642
65.0,5301,7165.721624
269.0,6514,7178.439003
22.0,3844,7185.844876
83.0,6333,7197.935051
22.0,3440,7237.974352
49.0,4428,7246.545129
57.0,5504,7256.99539
45.0,4038,7264.650198
46.0,4413,7273.105914
114.0,6474,7285.572338
72.0,4510,7294.17189
92.0,5892,7305.585609
66.0,5015,7315.198152
42.0,4207,7323.285389
68.0,5042,7332.919468
56.0,5097,7342.689056
101.0,5930,7354.248661
64.0,5304,7364.632756
129.0,7004,7378.306996
89.0,4831,7387.688838
43.0,5086,7397.617845
58.0,4792,7407.078543
63.0,5232,7417.091906
61.0,5877,7428.569274
74.0,5335,7439.035476
38.0,4474,7447.676835
98.0,5442,7458.234314
135.0,5449,7468.869392
109.0,6267,7481.060841
106.0,6964,7494.631399
38.0,4023,7502.336998
45.0,3835,7509.636232
110.0,6390,7522.049304
35.0,4000,7529.675447
86.0,5831,7540.936379
44.0,5023,7550.77216
82.0,6118,7562.59528
43.0,4216,7570.896771
74.0,5232,7580.948704
53.0,4049,7588.965084
55.0,4543,7597.974758
65.0,6160,7610.42917
45.0,4830,7620.179553
328.0,6783,7660.061997
58.0,5240,7670.390439
29.0,3715,7677.717733
68.0,4542,7686.609092
51.0,3510,7693.663362
105.0,6642,7707.113251
104.0,6416,7720.734298
68.0,5075,7731.535729
116.0,6474,7744.995444
105.0,6445,7758.120086
77.0,5240,7768.853912
111.0,6716,7782.827396
117.0,6428,7796.100507
74.0,4714,7805.66115
85.0,6420,7818.735979
127.0,6958,7832.92968
68.0,4696,7842.489722
66.0,5351,7853.17985
197.0,7721,7869.172422
109.0,5505,7880.257627
111.0,6574,7893.71315
67.0,5540,7904.915612
31.0,3855,7912.58748
41.0,3828,7920.508802
211.0,6987,7934.910082
70.0,5293,7945.726918
106.0,5668,7956.998485
50.0,4919,7966.883511
61.0,4807,7976.521021
110.0,7518,7991.668806
184.0,7222,8006.077698
63.0,5860,8018.375154
145.0,7293,8033.427406
54.0,5083,8044.091699
41.0,3839,8051.983901
349.0,8197,8069.238198
97.0,4955,8116.850995
78.0,5316,8127.962739
34.0,3518,8135.248286
99.0,6079,8148.139057
103.0,5420,8159.780072
114.0,6388,8173.272513
31.0,3367,8180.327819
77.0,5649,8192.509279
46.0,4218,8201.861021
69.0,5701,8214.605496
91.0,6003,8228.151832
46.0,5053,8239.44823
70.0,6550,8253.893887
147.0,6583,8268.595059
44.0,3930,8277.114654
62.0,5791,8289.840358
107.0,6774,8304.950384
39.0,4276,8314.488492
121.0,6099,8327.887247
89.0,6406,8341.735955
173.0,7717,8358.588534
135.0,6756,8373.019911
140.0,5956,8385.919354
56.0,5304,8397.553132
39.0,5052,8408.603962
75.0,5243,8419.691214
78.0,5621,8431.639564
54.0,5146,8442.428585
59.0,5488,8454.048152
155.0,7312,8469.414014
118.0,5409,8481.268176
96.0,6001,8494.362285
148.0,7805,8511.083217
80.0,5298,8522.581183
54.0,4319,8531.66088
129.0,6252,8578.01125
118.0,7103,8593.021616
116.0,6525,8606.937997
141.0,5937,8619.673343
84.0,5475,8631.44698
261.0,6834,8646.112254
70.0,6148,8659.26046
97.0,6158,8672.507903
115.0,5947,8684.986064
107.0,4602,8694.662714
30.0,3852,8702.751931
63.0,4194,8711.661203
84.0,5367,8723.398497
54.0,4792,8733.608419
184.0,6568,8747.596328
115.0,7081,8762.540076
108.0,6605,8776.240875
50.0,4281,8785.236844
220.0,7637,8801.288788
58.0,5674,8813.098825
142.0,7091,8827.715884
129.0,6111,8840.197443
67.0,5933,8852.473929
302.0,8905,8870.997573
213.0,4186,8879.640388
95.0,6121,8892.276159
92.0,6541,8905.967876
149.0,6807,8920.322216
116.0,6174,8933.206211
281.0,7107,8947.955461
132.0,6230,8960.897369
116.0,6972,8975.277813
182.0,8071,8991.849663
182.0,7094,9038.529755
301.0,5807,9050.702451
105.0,5739,9062.693268
102.0,6331,9075.832686
295.0,7436,9091.398188
223.0,7027,9106.002958
283.0,6403,9119.266804
124.0,6455,9132.627028
220.0,7178,9147.469918
56.0,5150,9158.004785
113.0,5986,9170.372644
60.0,3263,9176.962375
62.0,4641,9186.600676
291.0,5855,9198.82327
245.0,6668,9212.589345
152.0,6535,9226.007151
284.0,7680,9242.019233
78.0,5913,9254.240335
300.0,6166,9267.175934
329.0,7064,9281.762474
112.0,5777,9293.513582
129.0,6722,9307.192375
272.0,6883,9321.263968
214.0,6418,9334.407629
142.0,5793,9346.571158
135.0,6389,9359.68854
236.0,5303,9370.559708
199.0,5925,9382.789243
72.0,5212,9393.477554
86.0,4377,9402.531317
263.0,7789,9418.77268
75.0,4768,9428.611058
217.0,7224,9443.665357
155.0,7321,9482.084036
301.0,6029,9494.379739
61.0,4583,9503.837232
54.0,5333,9514.914122
151.0,7238,9529.850184
239.0,7732,9545.707923
317.0,7418,9561.272899
88.0,6175,9574.08105
265.0,5487,9585.412776
204.0,7360,9600.652271
333.0,7291,9615.743065
196.0,5502,9627.16977
126.0,6534,9640.857124
210.0,6531,9654.597058
245.0,6289,9667.700929
84.0,5782,9679.631727
220.0,8812,9697.93608
123.0,5695,9709.886222
101.0,6166,9722.61713
366.0,6442,9735.945477
125.0,7282,9751.151494
127.0,6515,9764.635956
174.0,7923,9781.129204
57.0,4876,9791.057174
240.0,3836,9798.830205
158.0,6599,9812.542961
42.0,4701,9822.140359
197.0,6216,9834.947242
197.0,6488,9848.228412
98.0,5568,9859.692135
285.0,7875,9875.90335
301.0,4909,9885.887204
252.0,7660,9935.853172
93.0,5473,9946.933379
139.0,7162,9961.640302
163.0,4943,9971.461983
67.0,5289,9981.931935
66.0,3920,9989.675698
330.0,7333,10004.805763
168.0,7063,10019.42834
96.0,5667,10031.090357
207.0,5488,10042.670294
130.0,6932,10057.062946
274.0,7137,10071.960286
312.0,7454,10087.264073
300.0,9364,10106.567893
168.0,6827,10120.328089
146.0,6494,10133.426961
110.0,6445,10146.440114
25.0,3068,10152.608679
168.0,5570,10163.88895
21.0,3192,10170.199816
238.0,6642,10183.738029
76.0,6158,10196.270849
272.0,5111,10206.440734
143.0,5147,10216.769309
226.0,6440,10229.724963
265.0,7309,10244.414691
263.0,6676,10257.752853
122.0,5640,10269.082035
93.0,5683,10280.499513
79.0,4349,10289.341238
207.0,7569,10304.709778
106.0,6510,10317.699303
231.0,6586,10330.820111
254.0,7364,10375.96085
253.0,7750,10391.564257
70.0,4894,10401.497612
327.0,7589,10416.696881
292.0,6305,10429.429578
211.0,7723,10445.006675
166.0,7046,10459.058568
239.0,6954,10473.043519
85.0,5608,10484.319976
144.0,5533,10495.351475
290.0,8002,10511.502532
123.0,6886,10525.497876
220.0,7751,10541.069473
251.0,6947,10555.03609
300.0,7449,10570.046921
147.0,7376,10585.216729
189.0,5836,10596.833847
177.0,6376,10609.684959
264.0,6835,10623.313165
157.0,6201,10635.575518
292.0,7874,10651.334775
159.0,6577,10664.353696
206.0,6364,10677.12684
292.0,6960,10691.080544
291.0,6841,10704.728474
242.0,5132,10715.040127
338.0,7077,10729.389615
141.0,6733,10742.843223
191.0,7876,10758.440428
255.0,7536,10773.901911
