#{"t_start": 1764713411.6993814, "env_id": "BreakoutNoFrameskip-v4"}
r,l,t
94.0,6522,5124.186553
55.0,4710,5133.368814
73.0,6090,5145.274148
105.0,6878,5158.573069
48.0,4910,5168.048598
38.0,3410,5174.600815
72.0,6084,5186.336219
52.0,5250,5196.545204
91.0,5862,5208.003867
74.0,5592,5218.841643
60.0,5249,5228.945241
68.0,6371,5241.182425
39.0,3813,5248.559871
48.0,4478,5257.277216
31.0,3899,5264.80285
46.0,4398,5273.369196
57.0,4807,5282.634548
19.0,3165,5288.675891
62.0,4991,5298.707976
11.0,2141,5302.889935
23.0,2993,5308.796649
46.0,5106,5318.579156
74.0,6057,5330.381606
73.0,6519,5343.148665
57.0,4854,5352.660688
70.0,5860,5364.305561
48.0,5052,5374.278245
97.0,6568,5387.238171
21.0,3390,5393.847679
64.0,5478,5404.60981
35.0,3335,5410.998444
87.0,6494,5423.927047
26.0,2765,5429.382824
96.0,6605,5442.510408
54.0,4746,5451.952267
82.0,6493,5464.668417
22.0,3325,5471.116656
60.0,5132,5481.77408
22.0,3694,5524.520849
91.0,6102,5536.882253
71.0,5836,5548.799992
50.0,5445,5559.780171
89.0,6266,5572.441659
66.0,4743,5582.045468
51.0,4757,5591.598093
42.0,4752,5601.338255
60.0,4986,5611.502274
73.0,5551,5622.8633
49.0,4840,5632.785242
64.0,5005,5642.972097
41.0,3907,5650.757107
53.0,3500,5657.737192
103.0,7075,5672.099992
77.0,6163,5684.483572
64.0,3767,5692.031315
28.0,3403,5698.880657
42.0,4144,5707.542323
67.0,4565,5717.316901
72.0,5917,5729.313685
73.0,6136,5741.749356
64.0,5570,5753.083062
73.0,5602,5764.586481
45.0,4597,5773.679114
57.0,5150,5784.232865
34.0,4483,5793.333602
35.0,4114,5801.645672
54.0,4817,5811.384284
25.0,2899,5817.156976
100.0,6279,5829.870558
42.0,4755,5839.5126
69.0,5826,5851.198454
90.0,6627,5864.613093
178.0,6886,5878.611814
83.0,5149,5888.929715
73.0,5073,5898.886532
118.0,6489,5911.694483
117.0,6025,5923.996767
60.0,4887,5958.999418
107.0,6933,5973.472956
45.0,4061,5981.721414
71.0,5838,5993.711578
124.0,6368,6007.243908
65.0,4780,6017.229753
61.0,5304,6027.890121
38.0,4123,6036.061264
85.0,5778,6047.601017
68.0,6044,6059.537656
6.0,1306,6062.038516
22.0,3728,6069.50142
37.0,3660,6076.954421
20.0,2383,6081.616987
52.0,5162,6091.877647
106.0,6066,6103.775617
87.0,5731,6115.083327
71.0,6184,6127.358315
61.0,5608,6138.330409
78.0,6061,6150.390011
64.0,5517,6161.258061
107.0,6142,6173.503967
41.0,4667,6182.685705
124.0,6883,6196.317416
89.0,5569,6207.130262
58.0,5328,6217.449413
76.0,6145,6229.610071
22.0,3026,6235.546806
42.0,4879,6245.026451
62.0,5456,6255.634931
48.0,4987,6265.298216
65.0,5787,6276.791485
48.0,4803,6286.022935
72.0,5764,6297.294471
128.0,7794,6312.318651
72.0,4548,6321.065567
63.0,5077,6330.91658
80.0,4727,6340.068558
63.0,6212,6352.289598
69.0,5860,6397.969613
81.0,6879,6411.142932
61.0,4872,6420.619401
68.0,5623,6431.609353
301.0,6246,6443.59877
48.0,4710,6452.635755
33.0,3687,6459.70595
67.0,4939,6469.176439
75.0,4226,6477.264691
95.0,5766,6488.347989
101.0,6326,6500.519743
71.0,5375,6510.769882
76.0,5612,6521.51225
32.0,4389,6529.874496
44.0,3697,6537.125196
79.0,5854,6548.48367
80.0,6539,6560.990318
69.0,4607,6569.881285
43.0,5058,6579.633149
73.0,5508,6590.234502
63.0,5107,6600.055179
82.0,5558,6610.621958
33.0,3853,6617.989502
81.0,6847,6631.175225
59.0,5912,6642.529331
82.0,7195,6656.593613
80.0,4964,6666.106872
84.0,5131,6676.037964
97.0,5576,6686.755755
51.0,5054,6696.433105
87.0,5900,6707.819133
93.0,5463,6718.443109
72.0,4725,6727.559234
104.0,7137,6741.39227
72.0,5968,6753.069681
82.0,6421,6765.474177
90.0,5568,6776.213144
72.0,5366,6814.310668
111.0,6418,6826.71635
97.0,5863,6837.995491
30.0,3414,6844.56822
106.0,5990,6856.289217
59.0,5508,6867.052839
83.0,5480,6877.596255
92.0,6115,6889.376013
53.0,5161,6899.327198
66.0,5597,6909.970974
63.0,4652,6919.05055
62.0,5747,6930.066133
53.0,5386,6940.31968
97.0,6314,6952.399483
82.0,5794,6963.504855
60.0,5195,6973.451849
98.0,6119,6985.325945
69.0,5594,6996.062251
81.0,5003,7005.60502
63.0,5949,7017.028059
73.0,5312,7027.26435
78.0,4745,7036.271943
58.0,5290,7046.473016
72.0,6475,7059.072945
78.0,5968,7070.690779
95.0,6456,7083.398419
62.0,5669,7094.434911
90.0,6854,7107.806466
263.0,6391,7120.432887
125.0,7033,7134.004585
248.0,7197,7148.071392
64.0,6239,7160.189386
31.0,3884,7167.769839
85.0,6301,7179.984539
75.0,6360,7192.173143
51.0,3630,7199.102268
86.0,6242,7244.71982
83.0,5808,7255.761576
92.0,5984,7267.253428
44.0,4588,7276.048577
74.0,6226,7288.05757
45.0,4071,7295.824741
110.0,7075,7309.502056
75.0,5140,7319.344846
48.0,4463,7327.953406
51.0,5102,7337.706587
99.0,7065,7351.410769
37.0,3329,7357.843517
107.0,6624,7370.817486
110.0,6362,7383.173329
107.0,6972,7396.85022
61.0,5717,7408.141097
190.0,4611,7416.956551
81.0,5724,7428.120178
80.0,5593,7439.095943
87.0,5069,7448.914211
42.0,4613,7457.849193
86.0,5905,7469.427788
78.0,5613,7480.383467
94.0,6200,7492.483744
92.0,5713,7503.462136
83.0,5377,7513.721964
69.0,5537,7524.503474
76.0,5747,7535.553242
123.0,6452,7548.119195
50.0,5887,7559.599486
61.0,5609,7570.55011
94.0,6461,7583.02358
54.0,4923,7592.813511
283.0,6742,7606.363745
62.0,6369,7619.216948
94.0,6700,7658.968362
49.0,4038,7666.847934
111.0,6653,7679.949648
166.0,7639,7695.386282
137.0,7061,7709.812821
72.0,6095,7722.726352
124.0,6826,7737.266098
77.0,5863,7749.240464
76.0,5831,7761.066978
56.0,5025,7771.437617
114.0,6538,7785.203105
116.0,7152,7799.782178
14.0,1872,7803.394826
63.0,5826,7815.31693
193.0,5705,7826.838206
57.0,4941,7837.002408
83.0,4758,7846.56991
47.0,4374,7855.354615
43.0,3732,7863.021765
156.0,8026,7879.429307
122.0,5815,7891.293825
37.0,3986,7899.410779
146.0,6953,7913.381732
102.0,5654,7925.118467
80.0,5978,7937.357857
78.0,5678,7948.909917
94.0,5406,7959.574658
49.0,4885,7969.523455
86.0,6660,7982.817701
133.0,6425,7995.796761
90.0,5513,8006.677135
116.0,5971,8019.170445
122.0,6272,8032.15821
75.0,5515,8043.721662
125.0,7029,8058.522622
60.0,5756,8107.783871
89.0,6312,8120.997795
35.0,4743,8130.875844
147.0,6293,8144.090891
26.0,3922,8152.454566
69.0,5259,8163.651101
49.0,3198,8170.370825
60.0,4811,8180.455787
64.0,5163,8191.613223
85.0,5018,8202.7374
101.0,6060,8216.306162
116.0,6676,8231.340881
276.0,6036,8244.756989
86.0,6095,8258.319354
157.0,7312,8274.495221
90.0,5775,8287.148395
110.0,6111,8300.752337
105.0,5619,8313.327711
111.0,6449,8327.474085
65.0,6023,8340.486548
100.0,5508,8352.490851
85.0,6519,8366.552211
81.0,5739,8378.902363
102.0,6544,8393.113955
44.0,5204,8404.580737
219.0,6404,8418.18961
56.0,4642,8428.119071
70.0,6270,8441.220245
55.0,4689,8451.059191
105.0,6057,8463.814992
157.0,6956,8478.899333
220.0,6140,8492.208684
62.0,4957,8502.83805
87.0,5913,8515.530056
170.0,6088,8528.621693
249.0,5511,8540.466417
94.0,6480,8587.019306
142.0,6836,8601.581087
183.0,7680,8618.062512
309.0,6616,8632.299241
137.0,6192,8645.492208
95.0,5710,8657.666121
116.0,5729,8670.026285
106.0,5817,8682.218502
120.0,6603,8696.318702
79.0,5808,8708.528834
44.0,4733,8718.57342
94.0,5666,8730.826017
109.0,6661,8745.225971
145.0,8099,8762.295978
170.0,7354,8777.547558
87.0,5255,8788.626417
82.0,4354,8797.691041
97.0,6328,8810.892506
67.0,5690,8822.689404
118.0,6052,8835.080283
39.0,4438,8844.19572
150.0,7112,8858.919917
34.0,3643,8866.342317
118.0,6093,8879.010305
309.0,6533,8892.555738
67.0,4874,8902.745501
64.0,3720,8910.471293
106.0,5113,8921.158921
144.0,6172,8934.040663
152.0,7197,8948.972558
93.0,5469,8960.303252
90.0,5367,8971.433568
169.0,7392,8986.468257
113.0,6024,8998.945131
146.0,6223,9043.906652
122.0,6656,9057.899343
140.0,6168,9070.57665
256.0,6577,9084.340505
239.0,7972,9101.034463
35.0,3616,9108.442879
117.0,6832,9122.578852
190.0,7955,9138.92736
193.0,6799,9153.049139
354.0,7541,9168.593967
140.0,6490,9182.072008
282.0,7432,9197.537812
222.0,7968,9214.050056
191.0,7523,9229.505805
74.0,5438,9240.756444
309.0,5947,9253.08631
109.0,7368,9268.551012
144.0,6607,9282.214371
114.0,5756,9293.908268
125.0,7900,9310.02873
112.0,6429,9323.190825
135.0,6044,9335.619392
311.0,7148,9350.608581
242.0,7086,9365.094965
83.0,5166,9375.790378
136.0,6703,9389.569164
90.0,5782,9401.57808
212.0,6514,9415.185651
231.0,7065,9429.799071
143.0,6643,9443.612084
106.0,6416,9480.120827
108.0,6066,9492.497587
199.0,3408,9499.409508
215.0,7301,9514.702733
75.0,4570,9524.061782
97.0,4622,9533.57008
309.0,7757,9549.489632
248.0,5896,9561.846366
229.0,7835,9578.058975
137.0,6724,9592.125242
35.0,4117,9600.573102
172.0,7224,9615.532849
132.0,6373,9628.863981
40.0,4350,9637.931391
67.0,4952,9648.339959
100.0,6060,9661.007611
220.0,6164,9673.863687
169.0,7305,9688.95799
217.0,5739,9700.868525
87.0,6029,9713.436719
137.0,6804,9727.45486
121.0,7467,9742.97066
56.0,4798,9753.027211
87.0,6171,9765.727619
67.0,4965,9776.003722
200.0,6815,9789.94553
67.0,4779,9799.736582
38.0,3969,9807.914066
127.0,6727,9821.797473
187.0,7427,9837.099519
223.0,5989,9849.347676
273.0,7016,9863.892847
249.0,8201,9880.618366
261.0,7860,9931.029794
239.0,7906,9947.13468
68.0,5688,9958.709236
58.0,4371,9967.492937
302.0,7063,9981.516471
278.0,6740,9995.081388
184.0,6642,10008.750523
251.0,6251,10021.729608
161.0,6671,10035.607965
138.0,6547,10049.223196
153.0,5779,10061.147411
199.0,8201,10078.281107
112.0,5933,10090.356347
76.0,5721,10102.126824
180.0,4602,10111.504608
250.0,5215,10121.987018
91.0,5817,10133.701847
170.0,6902,10147.670377
64.0,6067,10159.994093
66.0,5473,10171.08516
268.0,7354,10186.003785
281.0,6535,10199.239106
241.0,6419,10212.154503
77.0,4993,10222.158135
94.0,5807,10233.8674
226.0,6791,10247.486614
214.0,4981,10257.406667
232.0,6492,10270.537924
193.0,6740,10284.190967
106.0,6312,10296.936047
94.0,4905,10306.860738
81.0,4992,10316.830744
111.0,6221,10329.18874
260.0,8059,10375.717408
39.0,4231,10384.160197
303.0,6915,10398.156076
186.0,5362,10408.823294
122.0,6722,10422.372856
121.0,5839,10434.187363
284.0,7491,10449.124119
223.0,5965,10461.087148
242.0,7378,10475.903533
220.0,5781,10487.452101
225.0,8724,10505.022359
152.0,5056,10515.24046
192.0,5719,10526.906283
195.0,6459,10539.848614
96.0,5570,10551.005508
59.0,4533,10560.12759
198.0,4636,10569.374151
85.0,6367,10582.25569
252.0,8518,10599.510171
276.0,7085,10613.824656
267.0,6849,10627.431312
180.0,5288,10637.98743
91.0,5706,10649.236152
214.0,4959,10658.919878
281.0,5103,10669.174544
243.0,8294,10685.88968
266.0,6807,10699.49125
274.0,7652,10714.864541
209.0,5369,10725.755054
46.0,3462,10732.551556
264.0,4539,10741.632018
186.0,5390,10752.252483
272.0,5326,10762.998631
362.0,6035,10775.420445
