#{"t_start": 1764713411.5769029, "env_id": "BreakoutNoFrameskip-v4"}
r,l,t
32.0,3510,5212.334304
64.0,4900,5221.925821
81.0,6389,5234.195894
69.0,5709,5245.250107
26.0,4126,5253.286661
143.0,6701,5266.364629
67.0,5086,5276.280727
60.0,4458,5284.874371
65.0,6515,5297.708268
53.0,5645,5309.113829
64.0,5387,5319.493839
68.0,6824,5332.718132
50.0,4589,5341.730142
57.0,5312,5352.169684
42.0,4764,5361.580312
45.0,3831,5369.143211
26.0,3590,5376.158857
43.0,4710,5385.439008
52.0,5268,5395.782654
83.0,6382,5408.292129
47.0,4038,5416.182612
89.0,6613,5429.441816
69.0,5728,5440.82196
92.0,6486,5453.784889
71.0,5869,5465.285557
46.0,3783,5472.654658
57.0,4905,5482.992596
62.0,5692,5529.758775
68.0,5043,5539.927155
56.0,4634,5549.427645
32.0,3444,5556.307222
84.0,6615,5569.743237
76.0,5443,5580.720673
27.0,4107,5589.028821
82.0,5195,5599.586791
30.0,4199,5608.102972
63.0,6010,5620.332372
34.0,3934,5628.400693
57.0,4387,5637.346953
40.0,4081,5645.515979
83.0,4954,5655.463477
20.0,3498,5662.404613
54.0,5460,5673.529603
23.0,3415,5680.329031
95.0,5710,5691.776324
57.0,4656,5701.244805
82.0,5818,5713.395366
103.0,6495,5727.007379
49.0,4259,5735.614575
72.0,5830,5747.45336
45.0,4702,5757.011756
57.0,5634,5768.368832
123.0,5804,5780.214483
80.0,5573,5791.589293
73.0,5713,5803.139246
35.0,3721,5810.608684
55.0,4700,5820.194032
64.0,6006,5832.342646
19.0,2585,5837.512616
70.0,5191,5847.97407
57.0,5281,5858.576043
55.0,5525,5869.661785
82.0,5985,5881.842863
58.0,5220,5892.266071
85.0,6358,5904.773412
84.0,5101,5914.931016
54.0,3816,5922.665405
45.0,4147,5930.997812
78.0,5288,5967.09975
80.0,5534,5978.650625
73.0,5099,5988.909061
62.0,5350,6000.447016
87.0,6131,6012.860982
53.0,4863,6023.020629
54.0,5050,6033.034969
114.0,6585,6046.200271
34.0,3516,6053.057945
60.0,5550,6064.140602
96.0,5651,6075.60981
98.0,6124,6087.861979
34.0,4214,6096.230766
81.0,4479,6104.933103
109.0,6314,6117.350721
41.0,4340,6125.920418
99.0,6541,6138.777815
77.0,5841,6150.360319
92.0,5901,6162.008594
101.0,7060,6176.148111
49.0,5177,6186.362605
73.0,6158,6198.445098
72.0,5202,6208.555776
46.0,5257,6218.757372
49.0,5385,6229.391747
70.0,6405,6241.99895
74.0,5502,6252.64737
63.0,5737,6263.75812
63.0,5096,6273.881302
74.0,5050,6283.641855
85.0,4937,6293.255647
122.0,7998,6308.826705
68.0,5008,6318.501428
74.0,6255,6330.617722
39.0,4667,6339.619773
90.0,6581,6352.574365
58.0,5959,6398.444446
35.0,3995,6406.04459
96.0,6483,6418.556265
66.0,5251,6428.774428
83.0,5203,6438.809774
46.0,3725,6445.924437
41.0,5007,6455.634161
86.0,6430,6467.912824
86.0,5686,6478.785701
52.0,4162,6486.732257
102.0,5867,6498.003319
48.0,4351,6506.311655
48.0,3973,6513.877804
54.0,4918,6523.285753
82.0,6529,6536.004634
95.0,7150,6549.87055
74.0,6041,6561.440495
35.0,3383,6567.965759
98.0,5653,6578.870229
75.0,5652,6589.80353
19.0,2952,6595.38034
43.0,4258,6603.548121
54.0,5197,6613.384531
81.0,6395,6625.702031
81.0,6762,6638.69945
71.0,6032,6650.455427
62.0,4883,6659.855159
79.0,6561,6672.399675
64.0,5048,6682.242279
79.0,5758,6693.229243
92.0,6042,6704.91001
178.0,6803,6718.12826
82.0,6166,6730.0287
43.0,5142,6740.004535
48.0,4598,6749.003594
99.0,6944,6762.450579
86.0,5631,6773.290715
52.0,5084,6783.18345
82.0,5806,6822.033102
64.0,6240,6834.014406
53.0,5046,6843.766717
80.0,6487,6856.560806
44.0,4552,6865.427542
83.0,5006,6875.024513
108.0,6017,6886.557392
50.0,4653,6895.507365
74.0,4642,6904.460708
65.0,4857,6913.69327
77.0,6414,6926.189796
44.0,4007,6933.706942
73.0,5546,6944.393085
105.0,5970,6955.845577
72.0,6167,6967.691685
135.0,7236,6981.5869
242.0,6065,6993.253405
68.0,4681,7002.11374
59.0,5484,7012.662069
87.0,5820,7023.929188
61.0,5407,7034.182404
93.0,6258,7046.292795
52.0,5130,7056.297555
39.0,4491,7065.011856
86.0,5432,7075.500558
81.0,6435,7088.169571
60.0,5528,7098.934006
44.0,5017,7108.809017
106.0,6730,7122.032132
44.0,5366,7132.335727
127.0,5910,7143.852666
52.0,5117,7153.649778
57.0,4919,7163.246141
73.0,6449,7175.834564
64.0,6349,7188.103618
109.0,6465,7200.39233
86.0,6692,7246.900627
106.0,6916,7260.050172
27.0,3872,7267.478035
48.0,4408,7275.910606
68.0,5050,7285.60017
61.0,4847,7294.875582
80.0,5025,7304.539972
82.0,5126,7314.356073
44.0,4242,7322.573366
85.0,6218,7334.530915
48.0,4221,7342.584727
75.0,6003,7354.320152
145.0,7220,7368.391647
74.0,5433,7378.981866
54.0,4396,7387.459541
129.0,7295,7401.877368
79.0,5164,7411.940063
83.0,5838,7423.181014
86.0,5546,7433.979137
29.0,3332,7440.556132
92.0,5764,7451.638385
40.0,2809,7457.06389
83.0,5423,7467.623434
104.0,5278,7477.947969
81.0,6036,7489.776361
45.0,3560,7496.505758
76.0,5930,7507.866617
126.0,6967,7521.388683
103.0,6584,7534.032618
72.0,5829,7545.373531
48.0,3592,7552.33406
72.0,5834,7563.703823
123.0,6698,7576.726297
81.0,5078,7586.647081
92.0,5897,7598.384773
77.0,5826,7610.113623
78.0,6011,7622.302196
103.0,5934,7660.419132
44.0,4103,7668.431692
58.0,6107,7680.43063
78.0,5002,7690.507202
73.0,5753,7702.129204
85.0,6460,7715.550879
118.0,5359,7727.06679
63.0,5272,7738.049005
81.0,5616,7749.535471
108.0,6125,7762.0044
123.0,7964,7778.433426
72.0,5897,7790.826854
118.0,5774,7802.513688
59.0,5556,7813.746802
70.0,5620,7825.093763
70.0,5072,7835.522821
83.0,6091,7847.794571
167.0,7827,7863.866292
99.0,6131,7876.439192
127.0,7259,7891.226295
83.0,5819,7902.975013
70.0,5173,7913.389178
81.0,5179,7924.053756
252.0,5837,7936.053998
110.0,7902,7952.134789
129.0,7228,7966.612745
41.0,4204,7975.002689
25.0,3453,7981.864262
55.0,5057,7992.027862
58.0,4286,8000.618628
76.0,6127,8013.187299
72.0,4630,8022.529692
58.0,4373,8031.687519
83.0,5368,8042.897281
112.0,6858,8057.264381
94.0,6158,8107.453085
62.0,5119,8118.146272
143.0,7265,8133.31923
49.0,5794,8145.574488
68.0,5524,8157.453976
90.0,5953,8170.105
46.0,4395,8179.318956
65.0,5075,8190.234139
144.0,6644,8204.968529
88.0,6026,8218.512861
49.0,5279,8230.267875
88.0,6325,8244.408921
215.0,5902,8257.550905
242.0,6818,8272.591772
64.0,5386,8284.452907
240.0,6647,8299.170725
35.0,4575,8309.350655
61.0,4978,8320.411127
63.0,4448,8329.961887
187.0,6377,8343.919814
121.0,5509,8355.856083
74.0,5408,8367.416535
326.0,8196,8385.147635
143.0,7363,8401.281746
144.0,8048,8418.645623
72.0,5695,8430.722428
134.0,7528,8446.583558
88.0,6164,8459.651418
129.0,4401,8468.764678
125.0,5296,8480.337419
83.0,5494,8492.264369
84.0,5627,8504.448794
79.0,5629,8516.393356
82.0,6028,8529.392269
99.0,6334,8543.095496
157.0,7639,8592.0798
161.0,6849,8606.641222
145.0,6875,8621.433882
69.0,4943,8632.087606
101.0,6236,8645.372794
48.0,4776,8655.541111
63.0,5124,8666.537517
70.0,4517,8676.213176
184.0,7255,8691.509887
63.0,5128,8702.27682
72.0,5531,8714.057047
162.0,6647,8728.435815
35.0,4097,8737.314901
72.0,5986,8750.004698
64.0,4389,8759.304056
56.0,4711,8769.063836
147.0,6473,8782.626849
101.0,6209,8795.610646
44.0,4321,8804.681653
122.0,5719,8816.515067
84.0,6811,8830.489787
87.0,7017,8845.025146
82.0,5846,8857.012327
148.0,7394,8872.430995
133.0,6230,8885.337176
202.0,6267,8898.269094
59.0,5126,8909.157487
42.0,4714,8918.96988
291.0,6591,8932.740104
97.0,5778,8944.79432
113.0,5881,8956.841377
170.0,7197,8971.798967
177.0,7067,8986.148474
145.0,6521,8999.671736
110.0,5902,9043.946487
82.0,5538,9055.514472
109.0,6106,9068.174685
262.0,7105,9083.104484
136.0,5874,9095.330404
107.0,6363,9108.564323
134.0,6098,9121.164341
85.0,4773,9130.973597
223.0,5950,9143.286137
290.0,6584,9156.821417
217.0,5313,9167.734283
231.0,6585,9181.403399
190.0,7832,9197.75556
145.0,6798,9211.827168
39.0,3376,9218.668875
82.0,5485,9229.929301
56.0,5081,9240.402275
121.0,5975,9252.858641
59.0,5437,9264.279426
119.0,5734,9276.116506
187.0,6877,9290.192163
147.0,6778,9304.029128
237.0,7534,9319.437569
258.0,8170,9336.356883
266.0,6371,9349.639591
192.0,7233,9364.420206
43.0,3872,9372.457879
132.0,6746,9386.287128
172.0,7257,9401.370002
339.0,8250,9418.585851
94.0,5992,9431.036216
121.0,6503,9444.569222
193.0,6836,9481.953231
145.0,7387,9497.022018
184.0,4281,9505.865417
182.0,6918,9520.19557
271.0,7876,9536.516022
100.0,6072,9548.925904
53.0,3719,9556.650225
100.0,4845,9566.69656
81.0,6092,9579.267743
200.0,7854,9595.716933
161.0,5530,9607.042304
154.0,5316,9617.983133
58.0,4630,9627.678954
117.0,5602,9639.405367
151.0,7293,9654.764548
123.0,5847,9666.874969
186.0,6711,9680.826605
97.0,5792,9692.894025
275.0,6846,9707.133686
191.0,4626,9716.657804
86.0,5381,9727.765206
107.0,6777,9741.789285
123.0,6557,9755.477052
114.0,5785,9767.456995
133.0,6746,9781.47863
163.0,6096,9793.896808
277.0,6487,9807.239196
121.0,6514,9820.628688
178.0,6595,9834.261354
151.0,7078,9848.760575
135.0,5428,9859.953219
25.0,3684,9867.459592
221.0,7246,9882.331988
324.0,6504,9929.828825
185.0,6695,9943.522376
47.0,3083,9949.753592
108.0,5612,9961.24069
174.0,6636,9974.501919
260.0,6520,9987.411278
153.0,5141,9997.973019
74.0,5723,10009.649471
176.0,6821,10023.74528
111.0,6422,10037.138299
67.0,5605,10048.744699
199.0,6531,10062.266526
113.0,6964,10076.763065
316.0,6344,10089.773121
319.0,6903,10104.021411
25.0,3188,10110.420927
273.0,6174,10122.859878
213.0,5968,10134.847523
100.0,5809,10146.613243
51.0,4855,10156.387402
72.0,6344,10169.202737
101.0,6489,10182.421185
191.0,6563,10195.792963
200.0,5957,10207.732884
83.0,5192,10218.082147
299.0,9586,10237.421302
141.0,5785,10249.057652
168.0,6332,10261.78049
156.0,7204,10276.353416
93.0,5417,10287.323391
209.0,7396,10302.374928
211.0,6176,10314.735017
287.0,7041,10328.750272
180.0,5699,10370.420357
156.0,6753,10384.07028
166.0,8006,10400.287962
160.0,5119,10410.443626
144.0,7103,10424.811587
233.0,7327,10439.626045
152.0,5805,10451.190054
245.0,4711,10460.558795
212.0,7552,10475.778446
35.0,3948,10483.690844
265.0,6391,10496.476443
175.0,6174,10508.911613
142.0,5995,10521.064932
157.0,6188,10533.608212
140.0,4537,10542.722599
125.0,6830,10556.451637
35.0,4040,10564.469827
279.0,6134,10576.865777
124.0,5711,10588.533738
243.0,7310,10603.120582
278.0,7462,10618.161295
208.0,7507,10632.998424
226.0,6071,10645.164366
260.0,5714,10656.386792
70.0,4900,10666.169304
184.0,4383,10674.815271
38.0,4149,10683.112695
201.0,5192,10693.523427
331.0,8902,10711.446719
282.0,6217,10723.974952
197.0,6764,10737.547372
212.0,5351,10748.125612
170.0,6202,10760.496046
165.0,6583,10774.03106
