#{"t_start": 1764713411.4022796, "env_id": "BreakoutNoFrameskip-v4"}
r,l,t
55.0,3906,5369.668835
62.0,5550,5380.509115
53.0,4178,5388.838524
73.0,4524,5397.679012
34.0,2819,5403.122886
57.0,5215,5413.338099
106.0,6117,5425.503286
40.0,4013,5433.463222
48.0,5124,5443.705533
55.0,5110,5453.763005
63.0,6116,5465.786766
33.0,3582,5472.720311
30.0,3967,5481.063943
65.0,4817,5526.150893
80.0,6718,5539.683323
58.0,4408,5548.713149
57.0,4776,5558.343997
54.0,5883,5570.316867
97.0,6202,5582.806904
43.0,2999,5588.808251
40.0,3488,5595.757737
52.0,4331,5604.56527
58.0,3895,5612.510793
75.0,5761,5624.367589
29.0,4272,5633.044793
59.0,4377,5641.947591
67.0,5442,5652.865252
118.0,6282,5665.548892
48.0,3950,5673.571661
21.0,2570,5678.696019
72.0,5021,5688.663883
75.0,4949,5698.74932
29.0,3452,5705.951035
22.0,2742,5711.465429
28.0,4641,5721.262595
55.0,5451,5732.325939
82.0,5227,5742.915829
58.0,5079,5753.198183
94.0,5452,5764.366163
165.0,6091,5776.67279
44.0,4083,5784.950717
98.0,6890,5799.023809
76.0,5699,5810.540747
53.0,5369,5821.490107
180.0,6252,5834.153169
32.0,3735,5841.689316
92.0,6957,5855.66217
31.0,3860,5863.431809
81.0,6718,5877.088104
53.0,4904,5886.907581
39.0,4616,5895.973539
136.0,6663,5909.120244
59.0,4990,5919.052152
77.0,6481,5957.459008
48.0,4573,5966.917876
61.0,4324,5975.917818
71.0,4402,5984.867502
64.0,5225,5995.737899
34.0,4029,6004.31534
84.0,5286,6015.319036
49.0,2711,6020.78266
86.0,5286,6031.342995
94.0,5252,6041.756919
52.0,4768,6051.229613
107.0,6766,6064.736038
70.0,4967,6074.683965
89.0,4871,6084.443571
77.0,5352,6095.142918
61.0,5722,6106.330527
45.0,4982,6116.083909
61.0,5682,6127.347037
92.0,5451,6138.013983
38.0,4368,6146.675488
73.0,5434,6157.505835
56.0,5091,6167.552193
29.0,4271,6176.073636
73.0,5700,6187.322977
58.0,4488,6196.144828
280.0,6986,6209.739496
88.0,6416,6222.215832
79.0,4971,6232.041521
57.0,4658,6241.182434
99.0,5996,6252.797847
81.0,6675,6265.843761
52.0,4989,6275.684738
42.0,3924,6283.194288
64.0,4937,6292.808028
84.0,6557,6305.640083
45.0,4415,6313.998267
64.0,5313,6324.29664
73.0,5850,6335.62511
62.0,5430,6346.221177
44.0,4836,6355.712885
15.0,2335,6394.478262
43.0,4527,6403.058645
59.0,5808,6414.220575
64.0,5326,6424.63492
39.0,4218,6432.801773
76.0,6029,6444.396733
53.0,4975,6453.947551
39.0,4790,6463.096916
53.0,5534,6473.701172
46.0,5275,6483.780845
55.0,4881,6493.16804
39.0,4467,6501.781945
64.0,4997,6511.324269
54.0,4974,6520.81403
99.0,5750,6531.895351
103.0,6667,6544.939898
64.0,5378,6555.203164
114.0,5946,6566.644709
51.0,4155,6574.555351
111.0,5921,6586.041178
101.0,6159,6597.885639
66.0,4876,6607.191602
112.0,6286,6619.204913
83.0,5600,6629.956413
93.0,5307,6640.122041
73.0,5439,6650.755072
116.0,6412,6663.120838
62.0,5667,6674.10716
39.0,4523,6682.792879
91.0,6728,6695.710189
94.0,5859,6706.995049
68.0,5356,6717.35059
78.0,6239,6729.417598
76.0,5220,6739.488265
130.0,6772,6752.794661
114.0,6022,6764.445999
60.0,5651,6775.350227
55.0,4766,6812.173571
94.0,6005,6823.833229
77.0,6304,6835.959909
97.0,5681,6847.034394
64.0,6206,6859.234324
32.0,3802,6866.600023
53.0,3901,6874.041776
113.0,5640,6884.864975
95.0,6768,6897.93748
99.0,5680,6908.781206
85.0,6065,6920.60044
100.0,7187,6934.329242
67.0,6038,6945.990452
69.0,4857,6955.265519
132.0,5715,6966.205971
55.0,5058,6975.911027
132.0,6545,6988.538674
102.0,7252,7002.446665
69.0,6063,7014.054775
63.0,4426,7022.639254
71.0,6448,7034.988608
93.0,5986,7046.508265
111.0,6877,7059.930974
49.0,5657,7070.910355
29.0,4227,7079.259037
59.0,5756,7090.446252
35.0,3930,7098.042832
84.0,5918,7109.717417
43.0,4647,7118.825479
63.0,5212,7128.883668
53.0,5446,7139.389099
53.0,4877,7148.839578
77.0,6101,7160.666611
65.0,4813,7170.034208
35.0,4080,7177.90644
57.0,5158,7187.85307
56.0,5942,7199.150322
85.0,6649,7245.593888
64.0,4683,7254.412802
26.0,3552,7261.129797
93.0,4650,7270.085419
48.0,5154,7279.967854
50.0,3555,7286.775505
143.0,6457,7299.198206
36.0,4354,7307.543743
113.0,6658,7320.405556
100.0,6780,7333.406035
51.0,4161,7341.34121
114.0,6113,7353.255656
42.0,4922,7362.792712
40.0,3981,7370.582419
75.0,5367,7381.044063
57.0,5033,7390.781758
74.0,5281,7401.217968
46.0,4604,7410.267377
68.0,5531,7420.862293
69.0,5427,7431.490376
51.0,4479,7440.266404
48.0,5357,7450.588079
69.0,5137,7460.505254
36.0,3544,7467.353479
133.0,6345,7479.818371
43.0,4257,7488.191148
34.0,4225,7496.214282
95.0,5441,7506.694934
119.0,6898,7520.041647
70.0,5837,7531.251191
67.0,5803,7542.465522
53.0,4897,7552.062705
70.0,6336,7564.408727
45.0,4731,7573.577941
81.0,5210,7583.650904
45.0,4189,7592.004459
17.0,2837,7597.593097
86.0,5215,7608.090072
44.0,3609,7615.349777
80.0,6197,7627.828981
59.0,5762,7665.512548
31.0,3689,7672.783961
34.0,4400,7681.384249
69.0,5380,7692.203841
55.0,4041,7700.318696
114.0,6055,7712.826924
149.0,7116,7728.10675
73.0,5508,7739.559801
81.0,5925,7751.735969
103.0,5289,7762.449624
52.0,5566,7773.936719
54.0,4759,7783.926863
244.0,7719,7799.765461
95.0,5429,7810.683568
144.0,6984,7824.848485
89.0,6722,7838.661102
265.0,6070,7850.82317
209.0,5674,7862.455625
66.0,4349,7871.351525
54.0,5208,7881.922208
106.0,5235,7892.580337
75.0,5790,7904.281821
57.0,4287,7912.865586
61.0,5660,7924.624726
76.0,5120,7935.123667
43.0,4438,7944.139488
71.0,6472,7957.126794
233.0,5509,7968.190481
78.0,5500,7979.258888
60.0,5320,7989.857882
42.0,4212,7998.311398
102.0,5618,8009.586422
93.0,5892,8021.711735
84.0,6336,8034.92106
161.0,6731,8049.071261
95.0,6495,8062.734709
49.0,4683,8109.716975
80.0,4905,8119.953213
76.0,5558,8131.586694
90.0,5686,8143.515002
67.0,5722,8155.815457
323.0,7250,8171.247779
96.0,5318,8182.513095
32.0,3327,8189.599186
124.0,6544,8204.037148
144.0,7219,8220.28362
19.0,3075,8227.11167
145.0,6803,8242.311469
27.0,3337,8249.669295
95.0,6573,8264.290979
120.0,6616,8278.843413
118.0,6843,8293.978218
54.0,5147,8305.370518
69.0,5303,8317.188433
62.0,5699,8329.583333
34.0,3684,8337.578591
102.0,5344,8349.185243
171.0,6433,8363.03303
141.0,6822,8377.660752
45.0,5077,8388.701142
74.0,5141,8400.005413
124.0,6966,8415.039044
70.0,5953,8427.682181
100.0,6934,8442.309559
60.0,5859,8454.771003
107.0,5920,8467.118954
103.0,6339,8480.916556
74.0,6058,8494.092039
43.0,4541,8503.789611
98.0,5763,8516.120295
111.0,6726,8530.566258
62.0,4930,8541.209917
95.0,4189,8582.808055
93.0,6156,8595.975014
134.0,6621,8610.016399
84.0,5788,8622.444237
164.0,6415,8636.254363
254.0,7776,8652.830343
103.0,6095,8666.021447
285.0,8069,8683.149036
215.0,5632,8695.092063
180.0,7497,8711.052472
196.0,6362,8724.923632
24.0,3296,8731.847646
79.0,6228,8745.232927
233.0,6298,8758.539024
98.0,6522,8772.131666
65.0,4753,8782.003165
55.0,5271,8793.009751
201.0,7245,8808.242828
45.0,4068,8816.626577
179.0,7986,8833.099542
137.0,6307,8846.121928
106.0,6324,8859.151738
74.0,5292,8870.05561
184.0,7875,8886.420976
141.0,5635,8898.020165
241.0,6937,8912.794793
59.0,4716,8922.623458
127.0,6272,8935.687785
74.0,4560,8945.16871
92.0,5988,8957.437381
316.0,6051,8969.978504
89.0,6511,8983.188338
146.0,6219,8996.099961
95.0,6471,9041.470717
330.0,7535,9057.325989
96.0,5812,9069.278846
115.0,6597,9083.099146
158.0,7500,9098.654355
225.0,7075,9113.511033
226.0,6403,9126.65661
94.0,5983,9138.908071
108.0,4903,9149.084965
68.0,5408,9160.120096
138.0,6282,9173.118574
73.0,5738,9185.020557
248.0,7523,9200.740822
63.0,6040,9213.188179
271.0,5809,9225.105594
290.0,6882,9239.374408
67.0,5147,9249.998169
258.0,6817,9264.388747
144.0,6831,9278.543857
149.0,6794,9292.442507
276.0,6910,9306.502249
249.0,6605,9320.036026
65.0,5198,9330.693329
194.0,5412,9341.978595
59.0,4203,9350.732887
54.0,3833,9358.507937
151.0,6647,9372.230359
102.0,6463,9385.484274
93.0,5115,9396.008203
43.0,4896,9406.232253
114.0,6462,9419.585996
120.0,6267,9432.602845
55.0,4527,9441.925731
74.0,4616,9451.403168
116.0,6935,9488.959342
192.0,6833,9503.027096
92.0,6226,9516.020782
104.0,6159,9528.704747
131.0,7240,9543.617951
176.0,7991,9560.265253
156.0,5104,9570.856241
53.0,4820,9580.783701
171.0,4531,9590.233696
82.0,4969,9600.464481
104.0,4871,9610.443839
207.0,5886,9622.675492
142.0,4429,9631.992983
237.0,6170,9644.965242
138.0,6475,9658.471747
246.0,6891,9672.866215
225.0,6087,9685.499379
210.0,6660,9699.26046
96.0,5196,9710.168408
121.0,6097,9722.728789
197.0,7512,9738.245255
50.0,4143,9746.809515
79.0,5080,9757.43365
81.0,4710,9767.17746
127.0,4900,9777.308902
88.0,5375,9788.338409
218.0,7184,9803.149512
98.0,5536,9814.530746
192.0,6745,9828.420534
127.0,6617,9841.989627
202.0,7511,9857.426471
193.0,6377,9870.595998
229.0,6784,9884.460538
103.0,5519,9929.928891
70.0,5350,9940.812073
200.0,6435,9953.976988
195.0,5961,9966.100871
104.0,6852,9979.652392
329.0,7320,9994.430665
237.0,7102,10009.070607
267.0,7794,10025.215153
63.0,5327,10036.391348
28.0,3912,10044.50298
124.0,5232,10055.328891
170.0,7228,10070.355436
49.0,5111,10080.930748
77.0,4831,10090.779141
221.0,6323,10103.804358
199.0,4711,10113.326146
121.0,6909,10127.280253
134.0,5457,10138.197755
184.0,6150,10150.62896
231.0,7610,10166.085367
160.0,6766,10179.703278
39.0,3633,10187.121546
48.0,3191,10193.615555
149.0,7148,10207.959183
103.0,6214,10220.416804
250.0,7450,10235.391201
267.0,8878,10253.185486
49.0,4029,10261.215875
382.0,7383,10276.146395
174.0,6335,10288.992992
76.0,6238,10301.662556
278.0,6508,10314.676104
240.0,7182,10328.995217
61.0,4965,10338.722569
95.0,5722,10380.686609
187.0,6043,10392.871674
174.0,6393,10405.793641
189.0,5607,10417.053092
108.0,5502,10428.102306
88.0,6222,10440.682958
53.0,5598,10451.825923
247.0,7172,10466.167832
200.0,7705,10481.719085
182.0,7813,10497.4361
212.0,6562,10510.610338
318.0,7903,10526.702096
244.0,5511,10537.679456
265.0,6973,10551.727084
135.0,7003,10565.806236
122.0,6504,10578.994508
203.0,7162,10593.519907
237.0,7281,10608.204492
222.0,6854,10621.900455
79.0,4350,10630.41671
229.0,5768,10641.973194
179.0,7352,10656.479042
239.0,7919,10672.280781
222.0,5007,10682.269961
322.0,7499,10697.348312
117.0,6159,10709.796039
299.0,7734,10725.400902
86.0,5206,10735.746989
298.0,7434,10750.507199
102.0,5192,10760.885592
228.0,4864,10770.893849
