#{"t_start": 1764713411.4363675, "env_id": "BreakoutNoFrameskip-v4"}
r,l,t
62.0,5293,5284.871143
27.0,3859,5292.360336
34.0,3921,5300.270854
75.0,5740,5311.635724
72.0,4463,5320.241863
63.0,5349,5330.592201
43.0,4165,5338.710106
80.0,5846,5350.153857
70.0,6360,5362.720726
104.0,6486,5375.564619
29.0,4232,5383.842855
86.0,6019,5395.708772
36.0,4169,5403.901875
82.0,4661,5412.992906
80.0,6079,5425.086323
59.0,5466,5435.984113
32.0,3891,5443.698781
58.0,5916,5455.364255
56.0,4876,5464.877675
62.0,5092,5474.871187
143.0,5828,5522.340908
74.0,5544,5533.543646
66.0,5820,5545.426804
49.0,5299,5556.143742
70.0,5958,5568.265976
140.0,7778,5584.025482
64.0,5966,5596.034852
92.0,6419,5609.222179
79.0,5920,5621.200203
126.0,6976,5635.592466
40.0,3593,5642.821393
57.0,2678,5648.123621
31.0,2697,5653.464071
83.0,6334,5666.240458
69.0,4040,5674.411669
13.0,2282,5678.90475
22.0,2756,5684.321626
68.0,5826,5696.070239
87.0,6984,5710.66324
100.0,6681,5724.675467
72.0,5706,5736.26864
53.0,5161,5746.670833
55.0,4809,5756.415725
50.0,3515,5763.477001
54.0,5031,5773.534301
53.0,4476,5782.706111
37.0,4430,5791.733372
70.0,4282,5800.352313
83.0,5521,5811.519471
45.0,4276,5820.165731
49.0,5105,5830.446724
45.0,5031,5840.604808
68.0,5490,5851.609971
69.0,5306,5862.315433
70.0,4764,5871.904498
62.0,5194,5882.381593
50.0,5036,5892.457206
70.0,5487,5903.183325
101.0,6333,5915.827938
84.0,6979,5930.016244
96.0,6055,5967.768654
59.0,4689,5977.415117
57.0,5469,5988.538655
76.0,5151,5999.627094
91.0,5652,6011.106109
67.0,5570,6022.692523
118.0,6704,6036.071739
90.0,5390,6046.810934
67.0,5271,6057.219821
71.0,5325,6067.852144
56.0,4918,6077.866713
102.0,6729,6091.23013
57.0,5606,6102.202332
79.0,5824,6113.721295
72.0,5069,6123.710226
51.0,5985,6135.473949
49.0,4037,6143.452504
41.0,4415,6152.18529
63.0,4685,6161.419016
53.0,4452,6170.303943
84.0,5328,6180.882552
68.0,5467,6191.643267
44.0,3718,6198.88476
85.0,6828,6212.210817
31.0,3454,6218.846548
52.0,3881,6226.441211
41.0,4440,6235.219205
117.0,6085,6247.063202
45.0,4412,6255.629462
39.0,4511,6264.307649
53.0,4080,6272.429301
43.0,4377,6280.888146
54.0,4574,6289.777348
33.0,3618,6296.773522
140.0,7781,6311.804146
76.0,5701,6322.836988
57.0,5392,6333.22814
46.0,5030,6342.966674
39.0,3866,6350.555818
123.0,6976,6398.465719
65.0,5146,6408.315407
81.0,5407,6418.778961
100.0,6265,6431.002225
47.0,4718,6440.107778
52.0,5691,6451.038921
46.0,4641,6459.968745
70.0,4975,6469.509452
40.0,4790,6478.645249
65.0,5144,6488.501647
80.0,5744,6499.515219
98.0,6906,6512.758762
67.0,6136,6524.567359
42.0,2771,6529.693599
36.0,4605,6538.735634
98.0,7450,6553.11666
93.0,6318,6565.3875
101.0,6406,6577.691069
81.0,6048,6589.385885
106.0,6290,6601.474238
79.0,6574,6614.023563
58.0,5554,6624.73751
60.0,4679,6633.695539
104.0,6629,6646.560332
82.0,5611,6657.458233
68.0,5520,6668.003897
51.0,3838,6675.445341
40.0,4261,6683.631105
71.0,5506,6694.136096
62.0,5376,6704.511524
79.0,6525,6717.0963
32.0,2844,6722.569073
68.0,5341,6732.81756
83.0,6139,6744.831479
85.0,6687,6757.914838
222.0,7005,6771.348858
82.0,4946,6780.937539
33.0,3462,6815.239983
162.0,8099,6830.855393
133.0,7150,6844.728363
109.0,6798,6858.082667
73.0,5751,6869.280306
25.0,3538,6875.986482
28.0,3093,6881.823685
35.0,3847,6889.174883
57.0,4670,6898.192817
61.0,5011,6907.764644
60.0,4423,6916.330526
122.0,7231,6930.257602
83.0,6578,6942.87319
105.0,5738,6953.872898
104.0,6800,6967.000225
125.0,5908,6978.383437
84.0,5376,6988.738328
64.0,5785,6999.746399
78.0,5683,7010.624581
33.0,4427,7019.151227
106.0,6649,7031.843732
97.0,6406,7044.10709
47.0,4949,7053.83781
27.0,4056,7061.69451
75.0,6019,7073.34614
25.0,2379,7077.971763
76.0,6607,7090.900579
76.0,5895,7102.383664
48.0,4692,7111.675158
64.0,4413,7120.281824
62.0,5382,7130.67037
69.0,5311,7140.940999
70.0,5973,7152.463764
55.0,4402,7161.029086
64.0,6154,7173.026024
53.0,4207,7181.206927
95.0,6592,7193.804422
64.0,5295,7237.503107
69.0,5059,7247.358146
47.0,4417,7255.646275
72.0,5219,7265.608153
64.0,5125,7275.450484
29.0,3261,7281.60349
82.0,5474,7292.088013
96.0,7103,7305.867203
53.0,4203,7313.846928
53.0,4555,7322.737663
37.0,4214,7330.788537
110.0,6377,7343.044855
55.0,4616,7351.997786
66.0,5033,7361.76545
57.0,5214,7371.941992
39.0,4151,7380.021315
108.0,5117,7389.947485
33.0,4119,7398.014304
37.0,4159,7406.175624
89.0,6031,7417.833095
285.0,6245,7430.055729
36.0,4400,7438.621631
71.0,5461,7449.226795
109.0,6364,7461.528278
100.0,6443,7474.218094
64.0,6332,7486.700907
38.0,4197,7494.722291
82.0,6152,7506.570174
79.0,6149,7518.463519
67.0,5514,7529.052594
52.0,4331,7537.326837
58.0,5891,7548.868931
66.0,5453,7559.458459
42.0,4440,7568.082731
71.0,6301,7580.26048
49.0,4086,7588.334848
73.0,6690,7601.624308
59.0,5231,7612.240078
46.0,4123,7620.529549
86.0,6065,7658.978843
56.0,5467,7669.677503
81.0,6623,7682.73442
70.0,5740,7694.36783
103.0,5671,7705.76458
76.0,5697,7717.830177
77.0,4938,7728.428446
55.0,5110,7739.059578
142.0,6077,7751.556782
192.0,8418,7768.839276
144.0,7082,7783.63889
147.0,7628,7799.344993
143.0,7440,7814.522777
38.0,3475,7821.431453
86.0,5615,7832.886074
90.0,5945,7845.028758
62.0,5381,7855.821871
82.0,5891,7868.033685
110.0,5514,7879.174635
99.0,6382,7892.223845
69.0,5174,7902.662751
86.0,5808,7914.341612
114.0,6830,7928.451624
66.0,4806,7938.347537
126.0,6515,7951.575496
62.0,4950,7961.362942
41.0,3925,7969.397296
110.0,6557,7982.45701
114.0,7135,7996.896429
41.0,4458,8005.589524
89.0,5903,8018.036926
55.0,4802,8027.808336
70.0,6429,8041.331986
142.0,7348,8056.719527
108.0,6518,8107.670061
72.0,5765,8119.664601
36.0,3181,8126.282365
98.0,5673,8138.058013
64.0,5457,8149.73267
60.0,5877,8162.297104
75.0,5625,8174.112168
53.0,4199,8183.052539
61.0,5140,8194.033832
73.0,4971,8205.173202
39.0,3049,8211.91115
113.0,7043,8227.735118
26.0,2609,8233.546704
80.0,6771,8248.574383
93.0,6631,8263.332013
99.0,6775,8278.304202
91.0,6358,8292.365072
248.0,7077,8308.148906
90.0,6761,8323.136695
53.0,3852,8331.373979
93.0,6822,8346.340823
63.0,5011,8357.10252
242.0,5398,8368.706249
155.0,6460,8382.616147
304.0,6960,8397.858802
71.0,4999,8408.808425
240.0,6537,8422.687771
44.0,4372,8431.872068
57.0,5234,8442.840641
176.0,5589,8454.777214
85.0,5267,8465.787623
66.0,5302,8477.176897
139.0,6683,8491.672557
97.0,6276,8505.297108
111.0,6620,8519.562167
157.0,6450,8533.333062
61.0,5524,8578.102237
236.0,6470,8591.709188
99.0,7196,8607.107174
254.0,6608,8621.260885
60.0,4884,8631.815793
133.0,6972,8646.746855
45.0,3987,8655.231019
112.0,6863,8670.050505
115.0,6526,8683.824107
98.0,5541,8695.57049
299.0,7912,8712.39895
76.0,5163,8723.676481
42.0,4301,8732.786657
158.0,5793,8745.242007
91.0,4991,8755.729059
65.0,4748,8765.661427
214.0,6975,8780.119599
77.0,6054,8792.818311
25.0,2998,8799.082767
78.0,5086,8809.716176
90.0,6196,8822.555449
63.0,5185,8833.202444
96.0,6075,8845.719921
118.0,5370,8856.702674
138.0,6667,8870.527
106.0,6118,8883.207979
142.0,7700,8899.204148
108.0,6564,8913.117141
17.0,2950,8919.198767
165.0,7083,8934.013086
33.0,3966,8942.288893
106.0,5066,8952.696552
90.0,6066,8965.246914
162.0,7653,8980.869741
251.0,5585,8992.476413
107.0,5628,9036.11737
89.0,6406,9049.481263
197.0,7673,9065.54174
139.0,7154,9080.431202
153.0,5757,9092.462867
144.0,7142,9107.250878
91.0,5456,9118.544101
127.0,6507,9132.001652
51.0,4512,9141.260124
104.0,6115,9153.907572
46.0,4057,9162.228722
147.0,4649,9171.765347
103.0,6273,9184.731635
153.0,6525,9198.344858
175.0,6198,9211.158219
139.0,5103,9221.627016
102.0,5692,9233.391827
88.0,5696,9245.170287
348.0,7874,9261.586898
140.0,6565,9275.220779
149.0,6244,9287.976846
135.0,6746,9301.818434
119.0,6548,9315.136995
139.0,6160,9327.727657
164.0,7429,9343.293121
100.0,6101,9355.844809
135.0,6209,9368.537836
115.0,6203,9381.357884
100.0,6027,9393.788403
200.0,8172,9410.839872
65.0,4865,9420.879483
170.0,5679,9432.726738
139.0,6071,9445.297585
101.0,6380,9481.693278
148.0,5745,9493.378846
136.0,5605,9504.983701
167.0,5886,9517.266368
246.0,6692,9531.128248
280.0,8007,9547.547808
50.0,4901,9557.730205
261.0,7019,9572.338128
219.0,7239,9587.367668
175.0,7121,9602.143259
148.0,5741,9613.947368
157.0,7908,9630.479927
189.0,5423,9641.856941
193.0,6859,9656.216845
53.0,4298,9665.066276
159.0,6943,9679.494395
62.0,5450,9690.846987
96.0,5552,9702.369682
190.0,7110,9717.212263
59.0,5145,9727.787206
279.0,5717,9739.605174
172.0,6418,9753.085225
34.0,3115,9759.42782
80.0,5360,9770.569217
115.0,6073,9783.12286
151.0,6498,9796.374297
164.0,6623,9810.083185
91.0,6766,9823.997788
63.0,3333,9830.806219
126.0,6710,9844.5429
67.0,3635,9851.95375
89.0,5537,9863.352093
107.0,5369,9874.344016
78.0,5963,9886.485818
103.0,5739,9932.484747
158.0,7041,9946.804893
71.0,4502,9956.002622
95.0,5437,9967.037247
54.0,4752,9976.414404
156.0,7133,9990.663904
158.0,6601,10004.225517
123.0,5499,10015.549459
75.0,5239,10026.298548
118.0,6223,10039.346954
212.0,6344,10052.616148
310.0,6604,10066.170871
96.0,5175,10076.969713
241.0,6883,10091.156374
131.0,4315,10099.93272
291.0,8358,10116.955438
204.0,7439,10131.924944
230.0,6492,10145.064894
184.0,4131,10153.384367
104.0,5882,10165.310835
20.0,3409,10172.180122
154.0,6762,10185.855944
93.0,5429,10196.886533
155.0,4397,10205.601244
90.0,4921,10215.503399
285.0,5746,10227.00581
239.0,7184,10241.400693
236.0,7227,10255.951872
181.0,7374,10270.886275
122.0,6628,10284.284671
82.0,5501,10295.408219
63.0,5480,10306.466115
182.0,8219,10322.872939
73.0,5574,10333.927606
215.0,6602,10377.596179
213.0,6043,10389.695982
270.0,8378,10406.701281
36.0,3729,10414.122152
223.0,6905,10428.027927
254.0,6720,10441.631606
269.0,6973,10455.510879
91.0,5217,10465.898268
306.0,6735,10479.471965
266.0,5905,10491.332315
286.0,5799,10502.959118
219.0,7234,10517.55749
228.0,6948,10531.689351
165.0,6697,10545.163308
89.0,5891,10557.00562
333.0,7702,10572.526916
157.0,6631,10586.140074
166.0,6657,10599.389921
93.0,6016,10611.549748
264.0,6231,10624.012747
123.0,6253,10636.427418
178.0,7060,10650.386546
137.0,6488,10663.195608
238.0,7290,10677.894253
255.0,6567,10691.108487
279.0,6815,10704.722968
38.0,4403,10713.542441
102.0,5735,10725.193968
323.0,6186,10737.55643
311.0,8117,10753.641968
252.0,8138,10770.285479
