#{"t_start": 1764713411.519186, "env_id": "BreakoutNoFrameskip-v4"}
r,l,t
76.0,6890,5251.55772
26.0,3022,5257.371202
66.0,4656,5266.471032
53.0,5242,5276.708127
66.0,3862,5284.084422
26.0,4134,5292.070543
59.0,5885,5303.961299
47.0,5442,5314.599272
49.0,4188,5322.607187
25.0,3536,5329.420896
39.0,4310,5337.807051
52.0,3226,5344.101177
51.0,4073,5352.018751
56.0,5527,5362.92962
84.0,6387,5375.594749
91.0,6294,5388.06888
40.0,4889,5397.656048
42.0,4200,5405.866419
80.0,6892,5419.522627
29.0,3295,5425.952162
72.0,6468,5438.833144
49.0,4580,5448.040869
38.0,2982,5453.813375
51.0,5366,5464.26591
24.0,3518,5471.112179
65.0,6548,5484.829983
55.0,4462,5528.933076
60.0,5676,5540.39199
43.0,4143,5548.874609
57.0,5120,5559.200363
55.0,4657,5568.693896
44.0,3776,5576.194424
32.0,4225,5584.751523
93.0,5847,5596.516816
55.0,5000,5606.701114
42.0,4667,5616.285794
75.0,5386,5627.282574
66.0,5217,5637.991756
107.0,6845,5651.740339
85.0,5390,5662.578329
88.0,6634,5676.060951
35.0,3233,5682.499688
66.0,5729,5693.992203
26.0,2852,5699.744968
48.0,4783,5709.758848
104.0,6996,5724.370224
55.0,5073,5734.731756
45.0,3774,5742.250003
63.0,5238,5752.884083
58.0,4654,5762.375173
62.0,6162,5774.884301
54.0,4777,5784.589745
82.0,6410,5797.63664
55.0,4440,5806.64381
42.0,4183,5815.043981
39.0,4490,5824.092044
44.0,4524,5833.257651
37.0,3917,5841.153929
75.0,5782,5852.720307
83.0,6945,5866.760781
79.0,5801,5878.575178
90.0,5666,5889.911333
93.0,6246,5902.134832
107.0,6396,5914.852567
77.0,6600,5928.278925
91.0,5608,5964.919927
52.0,5051,5975.49419
55.0,4866,5985.387701
30.0,2750,5990.920109
85.0,5578,6002.855105
34.0,2843,6008.57215
72.0,5309,6019.664146
71.0,5243,6030.139274
110.0,6116,6042.304902
44.0,3931,6050.068203
34.0,3784,6057.501759
58.0,5934,6069.35361
110.0,6439,6082.432789
69.0,6123,6094.614763
72.0,5641,6105.665471
171.0,7093,6119.720837
53.0,4894,6129.437165
72.0,6296,6141.791599
60.0,5286,6152.309658
37.0,3132,6158.47334
47.0,5039,6168.441014
26.0,3503,6175.363297
28.0,3515,6182.209418
55.0,5493,6193.018818
132.0,6413,6205.636944
37.0,4051,6213.462351
20.0,2512,6218.264589
66.0,5637,6229.412418
112.0,6698,6242.643766
68.0,5354,6253.030159
153.0,7982,6268.750264
65.0,5991,6280.400951
67.0,6027,6292.117767
89.0,5128,6302.110588
14.0,2764,6307.354993
41.0,3930,6314.853141
47.0,4135,6322.801126
54.0,4854,6332.156358
64.0,5654,6343.128804
68.0,5507,6353.945809
73.0,5846,6399.588257
62.0,5473,6410.023551
34.0,4764,6419.2799
49.0,3655,6426.330609
34.0,4126,6434.285954
92.0,6475,6446.831149
48.0,4017,6454.587111
74.0,5334,6464.731765
85.0,5968,6476.183799
85.0,6484,6488.712971
111.0,6074,6500.402542
108.0,7442,6514.71894
28.0,2111,6518.717646
76.0,5979,6530.139542
61.0,4746,6539.418506
59.0,4460,6548.078855
23.0,3570,6554.839796
42.0,4085,6562.602416
12.0,2303,6567.052876
73.0,5185,6576.99661
49.0,4747,6586.206117
69.0,5334,6596.39235
52.0,4595,6605.198095
79.0,6326,6617.293144
69.0,5483,6627.79584
105.0,6761,6640.807121
68.0,5387,6651.346537
58.0,5111,6661.176664
68.0,5051,6670.854071
59.0,5432,6681.376557
70.0,5250,6691.487678
23.0,3587,6698.349642
52.0,3913,6705.850099
63.0,5709,6716.867487
78.0,4436,6725.463087
56.0,5272,6735.675632
15.0,2569,6740.550333
58.0,4626,6749.621358
75.0,6113,6761.44378
98.0,6062,6773.079443
17.0,2736,6778.344453
61.0,4488,6814.671834
67.0,6247,6826.713727
323.0,8172,6842.483984
88.0,6326,6854.871534
33.0,4327,6863.26354
88.0,6143,6875.154393
83.0,6020,6886.686136
93.0,6422,6899.10451
70.0,5404,6909.386342
32.0,4078,6917.341342
96.0,5659,6928.252068
109.0,6841,6941.302381
79.0,6566,6953.933829
81.0,5217,6963.887544
72.0,5550,6974.601436
23.0,2907,6980.111129
141.0,6818,6993.206527
50.0,4476,7001.716111
77.0,5861,7012.982714
64.0,5361,7023.353328
67.0,6052,7034.93008
61.0,5049,7044.588453
46.0,4739,7053.827816
52.0,5230,7063.926805
44.0,4736,7073.094201
35.0,4179,7081.328565
67.0,5769,7092.544337
66.0,5495,7103.277545
232.0,5979,7115.166148
61.0,5842,7126.405483
115.0,6745,7139.480699
58.0,5954,7151.007234
36.0,4468,7159.673176
61.0,5834,7171.081299
55.0,4566,7179.944967
63.0,5931,7191.279303
155.0,6963,7238.197641
39.0,4467,7246.8753
118.0,6504,7259.221147
116.0,7054,7272.789787
94.0,6406,7285.102028
183.0,4156,7292.99108
47.0,5211,7303.0146
67.0,6109,7314.852396
103.0,6724,7327.857131
32.0,4415,7336.281252
111.0,6158,7348.231502
100.0,6491,7360.898661
32.0,3936,7368.594145
37.0,3690,7375.672344
84.0,4293,7383.987086
81.0,6421,7396.592267
53.0,5481,7407.439386
97.0,6518,7419.971816
67.0,6878,7433.439735
86.0,6623,7446.436679
61.0,5280,7456.686148
78.0,5565,7467.547827
77.0,6255,7479.806738
54.0,5836,7491.221269
100.0,7226,7505.166999
67.0,5382,7515.483296
48.0,5483,7526.103271
98.0,6516,7538.66451
63.0,5204,7548.875791
56.0,4840,7558.208837
60.0,5224,7568.384213
57.0,4954,7577.947205
51.0,4204,7586.148384
50.0,4560,7595.20909
172.0,3491,7602.092054
118.0,7437,7617.098273
131.0,6882,7657.32393
44.0,4924,7666.942639
168.0,6952,7680.65235
91.0,6143,7693.031483
171.0,6608,7706.338146
69.0,6148,7719.438293
263.0,6032,7732.314889
46.0,4527,7741.547354
92.0,5430,7752.751945
56.0,6190,7765.394161
69.0,5307,7776.277378
64.0,4839,7786.48916
67.0,6585,7799.895017
45.0,5179,7810.321665
105.0,7544,7825.623339
79.0,5745,7837.441651
66.0,3417,7844.230768
182.0,7890,7860.210439
69.0,5700,7872.019183
100.0,6028,7884.238707
77.0,4734,7893.87047
105.0,6221,7906.426841
151.0,7923,7922.675111
37.0,3738,7930.271377
46.0,3656,7937.721882
182.0,5317,7948.511832
89.0,5998,7960.389761
88.0,6279,7973.093971
121.0,5968,7985.058689
116.0,6271,7997.723593
46.0,4495,8006.567113
48.0,5296,8017.748694
84.0,6244,8030.622988
50.0,5024,8041.048424
47.0,5350,8052.158647
294.0,6409,8065.671938
57.0,4759,8112.843114
99.0,6327,8126.095406
94.0,6141,8138.907012
87.0,6501,8152.80384
97.0,6225,8166.091772
33.0,3926,8174.280854
68.0,4912,8184.828771
73.0,5949,8197.571972
122.0,6419,8211.995398
84.0,4982,8223.145802
69.0,5502,8235.506113
113.0,6524,8249.951253
84.0,6354,8264.061819
71.0,4549,8274.00807
119.0,6316,8287.925089
104.0,6110,8301.531488
65.0,4739,8312.124613
107.0,6528,8326.509523
110.0,5465,8338.325445
66.0,5273,8349.809577
93.0,6002,8362.711632
301.0,6415,8376.486284
93.0,5625,8388.69763
52.0,4797,8399.181813
120.0,6783,8413.833843
41.0,4173,8422.768327
147.0,7844,8439.347985
57.0,4599,8448.926543
288.0,5296,8460.154608
103.0,6614,8474.281685
95.0,6237,8487.584443
74.0,5649,8500.035146
102.0,6901,8514.838953
80.0,6381,8528.588903
107.0,5830,8541.173585
152.0,7090,8588.999471
80.0,5935,8601.594575
29.0,4118,8610.341347
55.0,4823,8620.686013
91.0,7382,8636.667122
141.0,7069,8651.686756
88.0,6279,8665.22789
70.0,5297,8676.582248
199.0,7321,8692.005783
119.0,6829,8706.396391
286.0,5863,8718.960855
74.0,5221,8730.163824
124.0,5893,8742.933275
103.0,5545,8754.650528
83.0,5656,8766.541612
172.0,7260,8781.619664
134.0,6565,8795.41266
29.0,3685,8803.097293
156.0,6527,8816.68889
142.0,7415,8831.944173
110.0,6293,8844.885931
70.0,5388,8855.899674
64.0,5250,8866.79838
73.0,5569,8878.322392
118.0,6873,8892.580607
77.0,4675,8902.365729
152.0,7091,8917.249451
71.0,6490,8930.71711
113.0,5851,8943.091993
214.0,7722,8959.005213
194.0,6847,8973.242715
171.0,7677,8988.964411
128.0,7115,9035.702312
188.0,6954,9050.212938
123.0,5772,9062.320211
279.0,6701,9076.236871
78.0,5014,9086.638256
157.0,7094,9101.453958
192.0,6874,9115.706432
141.0,6143,9128.401458
86.0,5566,9139.770548
123.0,6564,9153.393076
298.0,6630,9166.986827
111.0,6435,9180.2062
47.0,3867,9188.26441
217.0,5150,9199.008011
245.0,7004,9213.477585
144.0,5896,9225.540179
253.0,5010,9235.913698
109.0,5967,9248.20826
47.0,5020,9258.654103
214.0,7022,9273.323879
160.0,7434,9288.627779
131.0,6057,9300.949804
127.0,5955,9313.151088
86.0,5270,9323.880959
106.0,5240,9334.608621
311.0,6518,9348.283515
236.0,8033,9364.784506
166.0,6904,9379.024939
159.0,6827,9393.13776
92.0,5380,9404.327976
28.0,3165,9410.848855
135.0,7576,9426.552371
182.0,7758,9442.725454
145.0,6960,9480.357881
231.0,6384,9493.425104
230.0,6023,9505.879292
55.0,5680,9517.727447
147.0,6562,9531.347518
322.0,7540,9546.755711
84.0,5616,9558.466543
318.0,7459,9574.012558
119.0,6529,9587.550375
258.0,8152,9604.439626
67.0,5173,9615.076438
291.0,7357,9630.508772
102.0,6207,9643.54548
189.0,7353,9658.965539
188.0,8509,9676.731425
176.0,6814,9690.900505
190.0,6715,9704.857974
124.0,6273,9717.903412
61.0,4764,9727.728672
330.0,5415,9738.889505
221.0,7292,9754.16741
52.0,4344,9763.130461
120.0,6609,9776.826425
145.0,6565,9790.270928
185.0,7075,9804.873328
251.0,6839,9818.961828
286.0,6434,9832.274746
230.0,6329,9845.153784
65.0,3879,9853.103162
241.0,3919,9861.09804
31.0,4059,9869.438908
319.0,7700,9885.15575
203.0,7381,9934.588749
183.0,7602,9950.066777
86.0,5291,9960.843469
182.0,5100,9971.082671
158.0,6980,9984.947636
193.0,6006,9997.184407
302.0,6378,10010.286666
51.0,5817,10022.293961
79.0,6440,10035.696022
96.0,6383,10049.008595
204.0,7131,10063.812602
85.0,5353,10074.971844
155.0,6388,10088.059857
215.0,7168,10102.839303
183.0,6798,10116.578601
132.0,6329,10129.309463
136.0,6655,10142.77157
160.0,5655,10154.181929
118.0,6462,10167.206853
221.0,6779,10180.911479
178.0,5694,10192.547841
249.0,8624,10209.875679
322.0,8193,10226.338459
217.0,7094,10240.577275
268.0,4791,10250.241076
231.0,6656,10263.637278
64.0,3671,10270.972026
112.0,6123,10283.258708
91.0,6541,10296.533336
85.0,6028,10308.685535
193.0,7117,10322.932599
226.0,7936,10338.690506
144.0,7220,10383.685723
331.0,6845,10397.559552
130.0,7074,10411.740364
172.0,7023,10425.910992
125.0,6692,10439.390941
230.0,5396,10450.088638
238.0,7125,10464.38238
199.0,4004,10472.376316
70.0,5003,10482.398333
208.0,6141,10494.68216
192.0,4315,10503.343291
202.0,5135,10513.72117
99.0,5503,10524.848937
340.0,8149,10541.288297
238.0,7211,10555.772816
232.0,7681,10571.204459
175.0,5949,10583.320075
37.0,3987,10591.361206
240.0,6663,10604.765553
336.0,8905,10622.601313
314.0,7168,10636.935613
163.0,5596,10648.024002
213.0,7827,10663.456399
85.0,6564,10676.655801
192.0,7026,10690.77292
273.0,8453,10707.786521
191.0,5653,10719.104944
134.0,6434,10732.009688
89.0,4981,10741.981612
263.0,7224,10756.233901
295.0,6192,10768.928216
